"","zip","county","County.FIP","Name","State","State.FIP","County.Name"
"2720","25701",54011,11,"West Virginia","WV",54,"Cabell County"
"2721","25676",54059,59,"West Virginia","WV",54,"Mingo County"
"2722","25434",54065,65,"West Virginia","WV",54,"Morgan County"
"2723","25505",54045,45,"West Virginia","WV",54,"Logan County"
"2724","25506",54043,43,"West Virginia","WV",54,"Lincoln County"
"2725","25501",54043,43,"West Virginia","WV",54,"Lincoln County"
"2726","25918",54081,81,"West Virginia","WV",54,"Raleigh County"
"2727","25958",54025,25,"West Virginia","WV",54,"Greenbrier County"
"2728","26102",54107,107,"West Virginia","WV",54,"Wood County"
"2729","26234",54097,97,"West Virginia","WV",54,"Upshur County"
"2730","26201",54097,97,"West Virginia","WV",54,"Upshur County"
"2731","26203",54101,101,"West Virginia","WV",54,"Webster County"
"2732","26374",54077,77,"West Virginia","WV",54,"Preston County"
"2733","26330",54033,33,"West Virginia","WV",54,"Harrison County"
"2734","26415",54085,85,"West Virginia","WV",54,"Ritchie County"
"2735","26384",54021,21,"West Virginia","WV",54,"Gilmer County"
"2736","26421",54085,85,"West Virginia","WV",54,"Ritchie County"
"2737","26405",54001,1,"West Virginia","WV",54,"Barbour County"
"2738","26346",54073,73,"West Virginia","WV",54,"Pleasants County"
"2739","26378",54033,33,"West Virginia","WV",54,"Harrison County"
"2740","26372",54041,41,"West Virginia","WV",54,"Lewis County"
"2741","26440",54091,91,"West Virginia","WV",54,"Taylor County"
"2742","26447",54041,41,"West Virginia","WV",54,"Lewis County"
"2743","26807",54071,71,"West Virginia","WV",54,"Pendleton County"
"2744","26710",54057,57,"West Virginia","WV",54,"Mineral County"
"2745","26804",54071,71,"West Virginia","WV",54,"Pendleton County"
"2746","26810",54031,31,"West Virginia","WV",54,"Hardy County"
"2747","26823",54027,27,"West Virginia","WV",54,"Hampshire County"
"2748","26855",54023,23,"West Virginia","WV",54,"Grant County"
"2749","26554",54049,49,"West Virginia","WV",54,"Marion County"
"2750","26570",54049,49,"West Virginia","WV",54,"Marion County"
"2751","26562",54103,103,"West Virginia","WV",54,"Wetzel County"
"2752","24874",54109,109,"West Virginia","WV",54,"Wyoming County"
"2753","24846",54047,47,"West Virginia","WV",54,"McDowell County"
"2754","24884",54047,47,"West Virginia","WV",54,"McDowell County"
"2755","25204",54005,5,"West Virginia","WV",54,"Boone County"
"2756","25136",54019,19,"West Virginia","WV",54,"Fayette County"
"2757","25007",54081,81,"West Virginia","WV",54,"Raleigh County"
"2758","24985",54089,89,"West Virginia","WV",54,"Summers County"
"2759","24918",54089,89,"West Virginia","WV",54,"Summers County"
"2760","26103",54107,107,"West Virginia","WV",54,"Wood County"
"2761","25981",54067,67,"West Virginia","WV",54,"Nicholas County"
"2762","25864",54081,81,"West Virginia","WV",54,"Raleigh County"
"2763","26260",54093,93,"West Virginia","WV",54,"Tucker County"
"2764","26325",54085,85,"West Virginia","WV",54,"Ritchie County"
"2765","26146",54095,95,"West Virginia","WV",54,"Tyler County"
"2766","26817",54027,27,"West Virginia","WV",54,"Hampshire County"
"2767","26638",54021,21,"West Virginia","WV",54,"Gilmer County"
"2768","26062",54009,9,"West Virginia","WV",54,"Brooke County"
"2769","24714",54055,55,"West Virginia","WV",54,"Mercer County"
"2770","25868",54019,19,"West Virginia","WV",54,"Fayette County"
"2771","25845",54109,109,"West Virginia","WV",54,"Wyoming County"
"2772","26159",54095,95,"West Virginia","WV",54,"Tyler County"
"2773","26660",54067,67,"West Virginia","WV",54,"Nicholas County"
"2774","25811",54109,109,"West Virginia","WV",54,"Wyoming County"
"2775","25717",54011,11,"West Virginia","WV",54,"Cabell County"
"2776","26075",54009,9,"West Virginia","WV",54,"Brooke County"
"2777","24808",54047,47,"West Virginia","WV",54,"McDowell County"
"2778","24719",54109,109,"West Virginia","WV",54,"Wyoming County"
"2779","26282",54075,75,"West Virginia","WV",54,"Pocahontas County"
"2780","25265",54053,53,"West Virginia","WV",54,"Mason County"
"2781","25707",54011,11,"West Virginia","WV",54,"Cabell County"
"2782","25916",54109,109,"West Virginia","WV",54,"Wyoming County"
"2783","25667",54059,59,"West Virginia","WV",54,"Mingo County"
"2784","25720",54011,11,"West Virginia","WV",54,"Cabell County"
"2785","24849",54109,109,"West Virginia","WV",54,"Wyoming County"
"2786","25149",54005,5,"West Virginia","WV",54,"Boone County"
"2787","25708",54011,11,"West Virginia","WV",54,"Cabell County"
"2788","26385",54097,97,"West Virginia","WV",54,"Upshur County"
"2789","26416",54091,91,"West Virginia","WV",54,"Taylor County"
"2790","24826",54047,47,"West Virginia","WV",54,"McDowell County"
"2791","26261",54025,25,"West Virginia","WV",54,"Greenbrier County"
"2792","25875",54109,109,"West Virginia","WV",54,"Wyoming County"
"2793","25011",54079,79,"West Virginia","WV",54,"Putnam County"
"2794","24871",54047,47,"West Virginia","WV",54,"McDowell County"
"2795","25396",54039,39,"West Virginia","WV",54,"Kanawha County"
"2796","25159",54039,39,"West Virginia","WV",54,"Kanawha County"
"2797","26576",54049,49,"West Virginia","WV",54,"Marion County"
"2798","26675",54067,67,"West Virginia","WV",54,"Nicholas County"
"2799","25026",54039,39,"West Virginia","WV",54,"Kanawha County"
"2800","26585",54061,61,"West Virginia","WV",54,"Monongalia County"
"2801","26436",54017,17,"West Virginia","WV",54,"Doddridge County"
"2802","25688",54059,59,"West Virginia","WV",54,"Mingo County"
"2803","25156",54039,39,"West Virginia","WV",54,"Kanawha County"
"2804","24860",54109,109,"West Virginia","WV",54,"Wyoming County"
"2805","25878",54081,81,"West Virginia","WV",54,"Raleigh County"
"2806","26267",54001,1,"West Virginia","WV",54,"Barbour County"
"2807","25569",54079,79,"West Virginia","WV",54,"Putnam County"
"2808","26133",54035,35,"West Virginia","WV",54,"Jackson County"
"2809","25002",54019,19,"West Virginia","WV",54,"Fayette County"
"2810","25036",54019,19,"West Virginia","WV",54,"Fayette County"
"2811","24847",54109,109,"West Virginia","WV",54,"Wyoming County"
"2812","25644",54045,45,"West Virginia","WV",54,"Logan County"
"2813","25205",54005,5,"West Virginia","WV",54,"Boone County"
"2814","25810",54109,109,"West Virginia","WV",54,"Wyoming County"
"2815","26259",54083,83,"West Virginia","WV",54,"Randolph County"
"2816","25634",54045,45,"West Virginia","WV",54,"Logan County"
"2817","26544",54061,61,"West Virginia","WV",54,"Monongalia County"
"2818","26578",54049,49,"West Virginia","WV",54,"Marion County"
"2819","26047",54029,29,"West Virginia","WV",54,"Hancock County"
"2820","26060",54069,69,"West Virginia","WV",54,"Ohio County"
"2821","26035",54009,9,"West Virginia","WV",54,"Brooke County"
"2822","24736",54109,109,"West Virginia","WV",54,"Wyoming County"
"2823","25140",54081,81,"West Virginia","WV",54,"Raleigh County"
"2824","25148",54005,5,"West Virginia","WV",54,"Boone County"
"2825","25141",54015,15,"West Virginia","WV",54,"Clay County"
"2826","25112",54039,39,"West Virginia","WV",54,"Kanawha County"
"2827","25187",54053,53,"West Virginia","WV",54,"Mason County"
"2828","25121",54045,45,"West Virginia","WV",54,"Logan County"
"2829","25085",54019,19,"West Virginia","WV",54,"Fayette County"
"2830","25276",54087,87,"West Virginia","WV",54,"Roane County"
"2831","25285",54015,15,"West Virginia","WV",54,"Clay County"
"2832","25305",54039,39,"West Virginia","WV",54,"Kanawha County"
"2833","25033",54079,79,"West Virginia","WV",54,"Putnam County"
"2834","24966",54025,25,"West Virginia","WV",54,"Greenbrier County"
"2835","25401",54003,3,"West Virginia","WV",54,"Berkeley County"
"2836","25387",54039,39,"West Virginia","WV",54,"Kanawha County"
"2837","25339",54039,39,"West Virginia","WV",54,"Kanawha County"
"2838","25362",54039,39,"West Virginia","WV",54,"Kanawha County"
"2839","25573",54043,43,"West Virginia","WV",54,"Lincoln County"
"2840","25517",54099,99,"West Virginia","WV",54,"Wayne County"
"2841","25831",54019,19,"West Virginia","WV",54,"Fayette County"
"2842","25635",54045,45,"West Virginia","WV",54,"Logan County"
"2843","25837",54019,19,"West Virginia","WV",54,"Fayette County"
"2844","25839",54081,81,"West Virginia","WV",54,"Raleigh County"
"2845","25427",54003,3,"West Virginia","WV",54,"Berkeley County"
"2846","25428",54003,3,"West Virginia","WV",54,"Berkeley County"
"2847","25503",54053,53,"West Virginia","WV",54,"Mason County"
"2848","25431",54027,27,"West Virginia","WV",54,"Hampshire County"
"2849","25951",54089,89,"West Virginia","WV",54,"Summers County"
"2850","26101",54107,107,"West Virginia","WV",54,"Wood County"
"2851","26104",54107,107,"West Virginia","WV",54,"Wood County"
"2852","25843",54081,81,"West Virginia","WV",54,"Raleigh County"
"2853","25917",54019,19,"West Virginia","WV",54,"Fayette County"
"2854","25985",54089,89,"West Virginia","WV",54,"Summers County"
"2855","26253",54083,83,"West Virginia","WV",54,"Randolph County"
"2856","26237",54097,97,"West Virginia","WV",54,"Upshur County"
"2857","26278",54083,83,"West Virginia","WV",54,"Randolph County"
"2858","26206",54101,101,"West Virginia","WV",54,"Webster County"
"2859","26291",54075,75,"West Virginia","WV",54,"Pocahontas County"
"2860","26215",54097,97,"West Virginia","WV",54,"Upshur County"
"2861","26228",54097,97,"West Virginia","WV",54,"Upshur County"
"2862","26410",54077,77,"West Virginia","WV",54,"Preston County"
"2863","26431",54033,33,"West Virginia","WV",54,"Harrison County"
"2864","26726",54057,57,"West Virginia","WV",54,"Mineral County"
"2865","26753",54057,57,"West Virginia","WV",54,"Mineral County"
"2866","26743",54057,57,"West Virginia","WV",54,"Mineral County"
"2867","26818",54031,31,"West Virginia","WV",54,"Hardy County"
"2868","26767",54057,57,"West Virginia","WV",54,"Mineral County"
"2869","26838",54031,31,"West Virginia","WV",54,"Hardy County"
"2870","26865",54027,27,"West Virginia","WV",54,"Hampshire County"
"2871","26601",54007,7,"West Virginia","WV",54,"Braxton County"
"2872","26610",54067,67,"West Virginia","WV",54,"Nicholas County"
"2873","26636",54021,21,"West Virginia","WV",54,"Gilmer County"
"2874","26547",54077,77,"West Virginia","WV",54,"Preston County"
"2875","26581",54103,103,"West Virginia","WV",54,"Wetzel County"
"2876","24873",54047,47,"West Virginia","WV",54,"McDowell County"
"2877","24879",54047,47,"West Virginia","WV",54,"McDowell County"
"2878","25202",54043,43,"West Virginia","WV",54,"Lincoln County"
"2879","25214",54039,39,"West Virginia","WV",54,"Kanawha County"
"2880","25252",54087,87,"West Virginia","WV",54,"Roane County"
"2881","25208",54005,5,"West Virginia","WV",54,"Boone County"
"2882","25177",54079,79,"West Virginia","WV",54,"Putnam County"
"2883","25234",54013,13,"West Virginia","WV",54,"Calhoun County"
"2884","25075",54039,39,"West Virginia","WV",54,"Kanawha County"
"2885","25702",54011,11,"West Virginia","WV",54,"Cabell County"
"2886","25915",54081,81,"West Virginia","WV",54,"Raleigh County"
"2887","26321",54041,41,"West Virginia","WV",54,"Lewis County"
"2888","26348",54103,103,"West Virginia","WV",54,"Wetzel County"
"2889","26141",54105,105,"West Virginia","WV",54,"Wirt County"
"2890","26430",54021,21,"West Virginia","WV",54,"Gilmer County"
"2891","26590",54061,61,"West Virginia","WV",54,"Monongalia County"
"2892","24715",54055,55,"West Virginia","WV",54,"Mercer County"
"2893","24724",54055,55,"West Virginia","WV",54,"Mercer County"
"2894","25067",54039,39,"West Virginia","WV",54,"Kanawha County"
"2895","25118",54019,19,"West Virginia","WV",54,"Fayette County"
"2896","25361",54039,39,"West Virginia","WV",54,"Kanawha County"
"2897","26283",54093,93,"West Virginia","WV",54,"Tucker County"
"2898","26575",54103,103,"West Virginia","WV",54,"Wetzel County"
"2899","25557",54043,43,"West Virginia","WV",54,"Lincoln County"
"2900","26588",54061,61,"West Virginia","WV",54,"Monongalia County"
"2901","24977",54025,25,"West Virginia","WV",54,"Greenbrier County"
"2902","25059",54067,67,"West Virginia","WV",54,"Nicholas County"
"2903","26276",54083,83,"West Virginia","WV",54,"Randolph County"
"2904","25729",54011,11,"West Virginia","WV",54,"Cabell County"
"2905","25857",54081,81,"West Virginia","WV",54,"Raleigh County"
"2906","26451",54033,33,"West Virginia","WV",54,"Harrison County"
"2907","26611",54007,7,"West Virginia","WV",54,"Braxton County"
"2908","26546",54061,61,"West Virginia","WV",54,"Monongalia County"
"2909","25332",54039,39,"West Virginia","WV",54,"Kanawha County"
"2910","25722",54011,11,"West Virginia","WV",54,"Cabell County"
"2911","25908",54081,81,"West Virginia","WV",54,"Raleigh County"
"2912","24857",54109,109,"West Virginia","WV",54,"Wyoming County"
"2913","25777",54011,11,"West Virginia","WV",54,"Cabell County"
"2914","25044",54081,81,"West Virginia","WV",54,"Raleigh County"
"2915","26525",54061,61,"West Virginia","WV",54,"Monongalia County"
"2916","25248",54039,39,"West Virginia","WV",54,"Kanawha County"
"2917","25162",54039,39,"West Virginia","WV",54,"Kanawha County"
"2918","24895",54047,47,"West Virginia","WV",54,"McDowell County"
"2919","25650",54059,59,"West Virginia","WV",54,"Mingo County"
"2920","26354",54061,61,"West Virginia","WV",54,"Monongalia County"
"2921","26208",54067,67,"West Virginia","WV",54,"Nicholas County"
"2922","25719",54011,11,"West Virginia","WV",54,"Cabell County"
"2923","25901",54081,81,"West Virginia","WV",54,"Raleigh County"
"2924","25201",54039,39,"West Virginia","WV",54,"Kanawha County"
"2925","26435",54091,91,"West Virginia","WV",54,"Taylor County"
"2926","25726",54011,11,"West Virginia","WV",54,"Cabell County"
"2927","24738",54055,55,"West Virginia","WV",54,"Mercer County"
"2928","26056",54029,29,"West Virginia","WV",54,"Hancock County"
"2929","25134",54039,39,"West Virginia","WV",54,"Kanawha County"
"2930","25275",54105,105,"West Virginia","WV",54,"Wirt County"
"2931","25076",54045,45,"West Virginia","WV",54,"Logan County"
"2932","26121",54107,107,"West Virginia","WV",54,"Wood County"
"2933","25685",54059,59,"West Virginia","WV",54,"Mingo County"
"2934","26349",54001,1,"West Virginia","WV",54,"Barbour County"
"2935","24732",54055,55,"West Virginia","WV",54,"Mercer County"
"2936","24887",54047,47,"West Virginia","WV",54,"McDowell County"
"2937","26306",54033,33,"West Virginia","WV",54,"Harrison County"
"2938","25611",54045,45,"West Virginia","WV",54,"Logan County"
"2939","24854",54109,109,"West Virginia","WV",54,"Wyoming County"
"2940","25690",54059,59,"West Virginia","WV",54,"Mingo County"
"2941","24817",54047,47,"West Virginia","WV",54,"McDowell County"
"2942","24816",54047,47,"West Virginia","WV",54,"McDowell County"
"2943","26030",54009,9,"West Virginia","WV",54,"Brooke County"
"2944","26040",54051,51,"West Virginia","WV",54,"Marshall County"
"2945","26059",54069,69,"West Virginia","WV",54,"Ohio County"
"2946","24844",54047,47,"West Virginia","WV",54,"McDowell County"
"2947","24892",54047,47,"West Virginia","WV",54,"McDowell County"
"2948","25243",54087,87,"West Virginia","WV",54,"Roane County"
"2949","25071",54039,39,"West Virginia","WV",54,"Kanawha County"
"2950","25235",54013,13,"West Virginia","WV",54,"Calhoun County"
"2951","25168",54079,79,"West Virginia","WV",54,"Putnam County"
"2952","25244",54035,35,"West Virginia","WV",54,"Jackson County"
"2953","25103",54039,39,"West Virginia","WV",54,"Kanawha County"
"2954","25304",54039,39,"West Virginia","WV",54,"Kanawha County"
"2955","25287",54053,53,"West Virginia","WV",54,"Mason County"
"2956","25264",54035,35,"West Virginia","WV",54,"Jackson County"
"2957","24954",54075,75,"West Virginia","WV",54,"Pocahontas County"
"2958","24983",54063,63,"West Virginia","WV",54,"Monroe County"
"2959","25053",54005,5,"West Virginia","WV",54,"Boone County"
"2960","24984",54063,63,"West Virginia","WV",54,"Monroe County"
"2961","24981",54089,89,"West Virginia","WV",54,"Summers County"
"2962","24924",54075,75,"West Virginia","WV",54,"Pocahontas County"
"2963","25045",54015,15,"West Virginia","WV",54,"Clay County"
"2964","25404",54003,3,"West Virginia","WV",54,"Berkeley County"
"2965","25315",54039,39,"West Virginia","WV",54,"Kanawha County"
"2966","25560",54079,79,"West Virginia","WV",54,"Putnam County"
"2967","25530",54099,99,"West Virginia","WV",54,"Wayne County"
"2968","25529",54005,5,"West Virginia","WV",54,"Boone County"
"2969","25555",54099,99,"West Virginia","WV",54,"Wayne County"
"2970","25840",54019,19,"West Virginia","WV",54,"Fayette County"
"2971","25678",54059,59,"West Virginia","WV",54,"Mingo County"
"2972","25637",54045,45,"West Virginia","WV",54,"Logan County"
"2973","25638",54045,45,"West Virginia","WV",54,"Logan County"
"2974","25671",54099,99,"West Virginia","WV",54,"Wayne County"
"2975","25725",54011,11,"West Virginia","WV",54,"Cabell County"
"2976","25425",54037,37,"West Virginia","WV",54,"Jefferson County"
"2977","25430",54037,37,"West Virginia","WV",54,"Jefferson County"
"2978","25504",54011,11,"West Virginia","WV",54,"Cabell County"
"2979","25419",54003,3,"West Virginia","WV",54,"Berkeley County"
"2980","25446",54037,37,"West Virginia","WV",54,"Jefferson County"
"2981","25876",54109,109,"West Virginia","WV",54,"Wyoming County"
"2982","25976",54089,89,"West Virginia","WV",54,"Summers County"
"2983","25880",54019,19,"West Virginia","WV",54,"Fayette County"
"2984","25865",54081,81,"West Virginia","WV",54,"Raleigh County"
"2985","26273",54083,83,"West Virginia","WV",54,"Randolph County"
"2986","26250",54001,1,"West Virginia","WV",54,"Barbour County"
"2987","26285",54083,83,"West Virginia","WV",54,"Randolph County"
"2988","26287",54093,93,"West Virginia","WV",54,"Tucker County"
"2989","26150",54107,107,"West Virginia","WV",54,"Wood County"
"2990","26169",54107,107,"West Virginia","WV",54,"Wood County"
"2991","26148",54085,85,"West Virginia","WV",54,"Ritchie County"
"2992","26501",54061,61,"West Virginia","WV",54,"Monongalia County"
"2993","26833",54023,23,"West Virginia","WV",54,"Grant County"
"2994","26763",54027,27,"West Virginia","WV",54,"Hampshire County"
"2995","26812",54031,31,"West Virginia","WV",54,"Hardy County"
"2996","26884",54071,71,"West Virginia","WV",54,"Pendleton County"
"2997","26623",54007,7,"West Virginia","WV",54,"Braxton County"
"2998","26631",54007,7,"West Virginia","WV",54,"Braxton County"
"2999","26541",54061,61,"West Virginia","WV",54,"Monongalia County"
"3000","26617",54015,15,"West Virginia","WV",54,"Clay County"
"3001","24880",54109,109,"West Virginia","WV",54,"Wyoming County"
"3002","24974",54063,63,"West Virginia","WV",54,"Monroe County"
"3003","24915",54075,75,"West Virginia","WV",54,"Pocahontas County"
"3004","25836",54081,81,"West Virginia","WV",54,"Raleigh County"
"3005","25651",54059,59,"West Virginia","WV",54,"Mingo County"
"3006","25654",54045,45,"West Virginia","WV",54,"Logan County"
"3007","26520",54077,77,"West Virginia","WV",54,"Preston County"
"3008","26684",54067,67,"West Virginia","WV",54,"Nicholas County"
"3009","26055",54103,103,"West Virginia","WV",54,"Wetzel County"
"3010","24898",54109,109,"West Virginia","WV",54,"Wyoming County"
"3011","25003",54039,39,"West Virginia","WV",54,"Kanawha County"
"3012","25670",54045,45,"West Virginia","WV",54,"Logan County"
"3013","25882",54109,109,"West Virginia","WV",54,"Wyoming County"
"3014","26134",54073,73,"West Virginia","WV",54,"Pleasants County"
"3015","26507",54061,61,"West Virginia","WV",54,"Monongalia County"
"3016","25093",54005,5,"West Virginia","WV",54,"Boone County"
"3017","25421",54003,3,"West Virginia","WV",54,"Berkeley County"
"3018","26412",54021,21,"West Virginia","WV",54,"Gilmer County"
"3019","26138",54105,105,"West Virginia","WV",54,"Wirt County"
"3020","26690",54067,67,"West Virginia","WV",54,"Nicholas County"
"3021","26587",54049,49,"West Virginia","WV",54,"Marion County"
"3022","25108",54045,45,"West Virginia","WV",54,"Logan County"
"3023","25706",54011,11,"West Virginia","WV",54,"Cabell County"
"3024","26327",54085,85,"West Virginia","WV",54,"Ritchie County"
"3025","25710",54011,11,"West Virginia","WV",54,"Cabell County"
"3026","25772",54011,11,"West Virginia","WV",54,"Cabell County"
"3027","26162",54103,103,"West Virginia","WV",54,"Wetzel County"
"3028","26656",54019,19,"West Virginia","WV",54,"Fayette County"
"3029","25723",54011,11,"West Virginia","WV",54,"Cabell County"
"3030","25328",54039,39,"West Virginia","WV",54,"Kanawha County"
"3031","25779",54011,11,"West Virginia","WV",54,"Cabell County"
"3032","26298",54101,101,"West Virginia","WV",54,"Webster County"
"3033","26408",54001,1,"West Virginia","WV",54,"Barbour County"
"3034","24851",54059,59,"West Virginia","WV",54,"Mingo County"
"3035","25336",54039,39,"West Virginia","WV",54,"Kanawha County"
"3036","25211",54015,15,"West Virginia","WV",54,"Clay County"
"3037","25247",54053,53,"West Virginia","WV",54,"Mason County"
"3038","25942",54019,19,"West Virginia","WV",54,"Fayette County"
"3039","25079",54039,39,"West Virginia","WV",54,"Kanawha County"
"3040","25691",54059,59,"West Virginia","WV",54,"Mingo County"
"3041","25853",54081,81,"West Virginia","WV",54,"Raleigh County"
"3042","26003",54009,9,"West Virginia","WV",54,"Brooke County"
"3043","25441",54037,37,"West Virginia","WV",54,"Jefferson County"
"3044","25692",54059,59,"West Virginia","WV",54,"Mingo County"
"3045","25338",54039,39,"West Virginia","WV",54,"Kanawha County"
"3046","25860",54081,81,"West Virginia","WV",54,"Raleigh County"
"3047","25907",54019,19,"West Virginia","WV",54,"Fayette County"
"3048","25124",54035,35,"West Virginia","WV",54,"Jackson County"
"3049","25423",54037,37,"West Virginia","WV",54,"Jefferson County"
"3050","24867",54109,109,"West Virginia","WV",54,"Wyoming County"
"3051","26031",54051,51,"West Virginia","WV",54,"Marshall County"
"3052","26058",54009,9,"West Virginia","WV",54,"Brooke County"
"3053","24872",54109,109,"West Virginia","WV",54,"Wyoming County"
"3054","25143",54039,39,"West Virginia","WV",54,"Kanawha County"
"3055","25169",54005,5,"West Virginia","WV",54,"Boone County"
"3056","25110",54039,39,"West Virginia","WV",54,"Kanawha County"
"3057","25301",54039,39,"West Virginia","WV",54,"Kanawha County"
"3058","25267",54021,21,"West Virginia","WV",54,"Gilmer County"
"3059","25259",54087,87,"West Virginia","WV",54,"Roane County"
"3060","25043",54015,15,"West Virginia","WV",54,"Clay County"
"3061","25063",54007,7,"West Virginia","WV",54,"Braxton County"
"3062","24916",54025,25,"West Virginia","WV",54,"Greenbrier County"
"3063","24976",54063,63,"West Virginia","WV",54,"Monroe County"
"3064","24931",54025,25,"West Virginia","WV",54,"Greenbrier County"
"3065","24941",54063,63,"West Virginia","WV",54,"Monroe County"
"3066","24962",54089,89,"West Virginia","WV",54,"Summers County"
"3067","25414",54037,37,"West Virginia","WV",54,"Jefferson County"
"3068","25520",54053,53,"West Virginia","WV",54,"Mason County"
"3069","25545",54011,11,"West Virginia","WV",54,"Cabell County"
"3070","25704",54099,99,"West Virginia","WV",54,"Wayne County"
"3071","25661",54059,59,"West Virginia","WV",54,"Mingo County"
"3072","25817",54081,81,"West Virginia","WV",54,"Raleigh County"
"3073","25820",54055,55,"West Virginia","WV",54,"Mercer County"
"3074","25827",54081,81,"West Virginia","WV",54,"Raleigh County"
"3075","25669",54099,99,"West Virginia","WV",54,"Wayne County"
"3076","25443",54003,3,"West Virginia","WV",54,"Berkeley County"
"3077","25962",54025,25,"West Virginia","WV",54,"Greenbrier County"
"3078","25989",54081,81,"West Virginia","WV",54,"Raleigh County"
"3079","25909",54081,81,"West Virginia","WV",54,"Raleigh County"
"3080","25979",54089,89,"West Virginia","WV",54,"Summers County"
"3081","25854",54019,19,"West Virginia","WV",54,"Fayette County"
"3082","26269",54093,93,"West Virginia","WV",54,"Tucker County"
"3083","26271",54093,93,"West Virginia","WV",54,"Tucker County"
"3084","26339",54017,17,"West Virginia","WV",54,"Doddridge County"
"3085","26351",54021,21,"West Virginia","WV",54,"Gilmer County"
"3086","26404",54033,33,"West Virginia","WV",54,"Harrison County"
"3087","26337",54085,85,"West Virginia","WV",54,"Ritchie County"
"3088","26143",54105,105,"West Virginia","WV",54,"Wirt County"
"3089","26180",54105,105,"West Virginia","WV",54,"Wirt County"
"3090","26137",54013,13,"West Virginia","WV",54,"Calhoun County"
"3091","26519",54077,77,"West Virginia","WV",54,"Preston County"
"3092","26437",54103,103,"West Virginia","WV",54,"Wetzel County"
"3093","26764",54077,77,"West Virginia","WV",54,"Preston County"
"3094","26801",54031,31,"West Virginia","WV",54,"Hardy County"
"3095","26662",54067,67,"West Virginia","WV",54,"Nicholas County"
"3096","26691",54067,67,"West Virginia","WV",54,"Nicholas County"
"3097","26836",54031,31,"West Virginia","WV",54,"Hardy County"
"3098","26852",54031,31,"West Virginia","WV",54,"Hardy County"
"3099","26651",54067,67,"West Virginia","WV",54,"Nicholas County"
"3100","26537",54077,77,"West Virginia","WV",54,"Preston County"
"3101","26531",54061,61,"West Virginia","WV",54,"Monongalia County"
"3102","24870",54109,109,"West Virginia","WV",54,"Wyoming County"
"3103","24830",54047,47,"West Virginia","WV",54,"McDowell County"
"3104","25266",54087,87,"West Virginia","WV",54,"Roane County"
"3105","25040",54019,19,"West Virginia","WV",54,"Fayette County"
"3106","25321",54039,39,"West Virginia","WV",54,"Kanawha County"
"3107","25559",54011,11,"West Virginia","WV",54,"Cabell County"
"3108","25714",54011,11,"West Virginia","WV",54,"Cabell County"
"3109","26264",54075,75,"West Virginia","WV",54,"Pocahontas County"
"3110","26217",54101,101,"West Virginia","WV",54,"Webster County"
"3111","26448",54033,33,"West Virginia","WV",54,"Harrison County"
"3112","26438",54033,33,"West Virginia","WV",54,"Harrison County"
"3113","26676",54067,67,"West Virginia","WV",54,"Nicholas County"
"3114","26627",54007,7,"West Virginia","WV",54,"Braxton County"
"3115","25090",54019,19,"West Virginia","WV",54,"Fayette County"
"3116","24934",54075,75,"West Virginia","WV",54,"Pocahontas County"
"3117","24957",54025,25,"West Virginia","WV",54,"Greenbrier County"
"3118","25774",54011,11,"West Virginia","WV",54,"Cabell County"
"3119","25666",54059,59,"West Virginia","WV",54,"Mingo County"
"3120","26504",54061,61,"West Virginia","WV",54,"Monongalia County"
"3121","26750",54057,57,"West Virginia","WV",54,"Mineral County"
"3122","25035",54039,39,"West Virginia","WV",54,"Kanawha County"
"3123","26296",54083,83,"West Virginia","WV",54,"Randolph County"
"3124","26224",54083,83,"West Virginia","WV",54,"Randolph County"
"3125","25612",54045,45,"West Virginia","WV",54,"Logan County"
"3126","25699",54099,99,"West Virginia","WV",54,"Wayne County"
"3127","25849",54081,81,"West Virginia","WV",54,"Raleigh County"
"3128","26847",54071,71,"West Virginia","WV",54,"Pendleton County"
"3129","26032",54069,69,"West Virginia","WV",54,"Ohio County"
"3130","25324",54039,39,"West Virginia","WV",54,"Kanawha County"
"3131","26230",54083,83,"West Virginia","WV",54,"Randolph County"
"3132","25139",54019,19,"West Virginia","WV",54,"Fayette County"
"3133","24843",54047,47,"West Virginia","WV",54,"McDowell County"
"3134","25322",54039,39,"West Virginia","WV",54,"Kanawha County"
"3135","25185",54019,19,"West Virginia","WV",54,"Fayette County"
"3136","24737",54055,55,"West Virginia","WV",54,"Mercer County"
"3137","25325",54039,39,"West Virginia","WV",54,"Kanawha County"
"3138","24878",54047,47,"West Virginia","WV",54,"McDowell County"
"3139","25524",54099,99,"West Virginia","WV",54,"Wayne County"
"3140","26566",54049,49,"West Virginia","WV",54,"Marion County"
"3141","26574",54049,49,"West Virginia","WV",54,"Marion County"
"3142","25775",54011,11,"West Virginia","WV",54,"Cabell County"
"3143","25649",54045,45,"West Virginia","WV",54,"Logan County"
"3144","25239",54053,53,"West Virginia","WV",54,"Mason County"
"3145","24853",54047,47,"West Virginia","WV",54,"McDowell County"
"3146","24716",54109,109,"West Virginia","WV",54,"Wyoming County"
"3147","26411",54021,21,"West Virginia","WV",54,"Gilmer County"
"3148","25102",54039,39,"West Virginia","WV",54,"Kanawha County"
"3149","25109",54079,79,"West Virginia","WV",54,"Putnam County"
"3150","26563",54049,49,"West Virginia","WV",54,"Marion County"
"3151","25562",54099,99,"West Virginia","WV",54,"Wayne County"
"3152","25919",54081,81,"West Virginia","WV",54,"Raleigh County"
